item,brand,category
5616,2006,3
5617,566,3
5618,566,3
5619,1599,1
5620,218,0
5621,218,0
5622,1745,1
5623,978,11
5624,2242,3
5625,2661,3
5626,1761,3
5627,2079,1
5628,1578,3
5629,2563,0
5630,1532,3
5631,820,3
5632,820,0
5633,16,0
5634,1795,0
5635,1858,0
5636,812,3
5637,138,3
5638,138,3
5639,138,3
5640,2465,3
5641,1143,3
5642,1392,11
5643,1130,0
5644,1355,3
5645,1588,3
5646,1143,3
5647,2647,0
5648,2203,1
5649,1644,3
5650,566,3
5651,1802,3
5652,1628,3
5653,2241,0
5654,2476,3
5655,1933,3
5656,2370,3
5657,2741,1
5658,1392,3
5659,2263,0
5660,2309,3
5661,2625,3
5662,489,1
5663,116,1
5664,1392,3
5665,960,0
5666,2103,1
5667,2103,1
5668,2103,1
5669,2103,1
5670,2103,1
5671,2103,1
5672,2103,1
5673,2103,1
5674,2021,3
5675,1275,2
5676,1145,3
5677,566,3
5678,2283,11
5679,2265,6
5680,1799,3
5681,2082,3
5682,1699,0
5683,960,0
5684,612,3
5685,141,0
5686,141,0
5687,1234,0
5688,812,3
5689,712,5
5690,1532,3
5691,1504,3
5692,266,6
5693,1228,0
5694,1392,3
5695,2005,1
5696,179,3
5697,1903,3
5698,274,2
5699,2465,3
5700,302,3
5701,187,0
5702,2079,1
5703,1645,3
5704,2203,1
5705,80,0
5706,1532,3
5707,566,3
5708,1578,3
5709,1856,3
5710,1176,3
5711,2263,0
5712,2702,3
5713,14,3
5714,2672,3
5715,843,3
5716,316,1
5717,709,9
5718,2661,3
5719,2103,6
5720,79,3
5721,201,3
5722,2233,8
5723,1249,3
5724,1301,6
5725,489,3
5726,1144,3
5727,2535,1
5728,1257,0
5729,1031,7
5730,985,5
5731,840,0
5732,1717,0
5733,1089,3
5734,2468,1
5735,1459,0
5736,938,1
5737,938,1
5738,160,3
5739,1301,6
5740,2365,8
5741,1621,1
5742,2446,1
5743,650,1
5744,1606,3
5745,938,1
5746,160,6
5747,162,3
5748,1462,1
5749,603,3
5750,387,1
5751,2103,7
5752,2103,11
5753,2103,11
5754,2103,11
5755,2043,0
5756,387,5
5757,938,1
5758,480,1
5759,480,1
5760,480,1
5761,480,1
5762,1578,3
5763,1578,3
5764,567,3
5765,1185,3
5766,1185,3
5767,1543,3
5768,1660,1
5769,1902,3
5770,1282,3
5771,280,3
5772,1902,3
5773,2003,3
5774,1772,6
5775,1772,6
5776,969,3
5777,1919,3
5778,966,1
5779,966,1
5780,2437,1
5781,1392,6
5782,1785,2
5783,2696,3
5784,523,3
5785,588,3
5786,633,3
5787,280,3
5788,280,3
5789,1069,3
5790,353,3
5791,9,0
5792,9,0
5793,1799,3
5794,1772,6
5795,2059,3
5796,1283,3
5797,1778,1
5798,1778,1
5799,160,3
5800,2301,3
5801,1319,11
5802,1319,11
5803,1319,11
5804,498,1
5805,498,1
5806,638,3
5807,82,0
5808,1795,3
5809,1795,3
5810,141,3
5811,1857,8
5812,1685,8
5813,1685,8
5814,1685,8
5815,120,3
5816,2143,3
5817,924,1
5818,2695,8
5819,1790,3
5820,1688,0
5821,31,0
5822,2032,6
5823,900,0
5824,1420,6
5825,2006,3
5826,2520,1
5827,2072,6
5828,2072,6
5829,2072,6
5830,2072,6
5831,1510,7
5832,1698,1
5833,988,3
5834,1079,3
5835,1843,2
5836,1843,7
5837,1843,7
5838,2514,2
5839,2003,11
5840,1363,2
5841,1804,3
5842,523,3
5843,1553,3
5844,924,1
5845,1672,3
5846,2003,1
5847,969,0
5848,1745,1
5849,1745,1
5850,1745,1
5851,1745,1
5852,1745,1
5853,448,0
5854,1554,8
5855,82,0
5856,359,0
5857,359,0
5858,359,0
5859,1621,1
5860,1621,1
5861,1621,1
5862,1439,3
5863,2301,11
5864,1363,11
5865,1782,1
5866,1464,3
5867,1578,3
5868,999,3
5869,175,3
5870,1698,1
5871,175,3
5872,175,3
5873,175,3
5874,175,3
5875,175,3
5876,175,3
5877,175,3
5878,1540,3
5879,2343,3
5880,340,0
5881,2003,11
5882,2003,11
5883,2003,11
5884,2540,7
5885,165,0
5886,643,3
5887,1685,1
5888,1856,5
5889,2275,3
5890,1745,11
5891,1745,11
5892,1745,11
5893,1745,11
5894,1745,11
5895,1745,11
5896,1096,3
5897,480,1
5898,480,1
5899,480,1
5900,480,1
5901,480,1
5902,480,1
5903,536,3
5904,999,3
5905,2531,3
5906,1717,0
5907,1747,3
5908,1553,3
5909,1438,0
5910,1621,1
5911,480,1
5912,1652,3
5913,383,1
5914,762,1
5915,2465,3
5916,1765,3
5917,2242,3
5918,2242,3
5919,2242,3
5920,2242,3
5921,2003,11
5922,2003,7
5923,1621,1
5924,566,3
5925,2032,6
5926,2365,8
5927,2551,1
5928,523,3
5929,257,1
5930,2003,3
5931,2003,3
5932,2301,11
5933,1023,1
5934,2540,7
5935,536,1
5936,694,1
5937,2242,3
5938,1997,8
5939,1043,3
5940,1695,11
5941,1695,7
5942,1695,7
5943,1695,7
5944,2558,8
5945,1745,11
5946,1745,7
5947,489,1
5948,489,1
5949,346,3
5950,2190,3
5951,1319,11
5952,786,3
5953,2480,1
5954,134,1
5955,2497,0
5956,1184,1
5957,2003,3
5958,2535,1
5959,339,0
5960,1843,2
5961,1471,3
5962,1471,3
5963,302,3
5964,302,3
5965,476,1
5966,1551,3
5967,2227,3
5968,2059,3
5969,1636,3
5970,332,0
5971,489,3
5972,489,3
5973,1367,3
5974,2674,3
5975,257,1
5976,1909,2
5977,1582,1
5978,1915,0
5979,2002,3
5980,2578,3
5981,1858,7
5982,1858,7
5983,2006,3
5984,1772,7
5985,2510,3
5986,1516,8
5987,1516,8
5988,2107,8
5989,1730,3
5990,1367,3
5991,2006,3
5992,360,3
5993,1800,1
5994,2278,3
5995,1133,3
5996,897,3
5997,535,8
5998,2006,3
5999,1515,3
6000,2143,3
6001,1543,3
6002,1543,6
6003,160,3
6004,1367,3
6005,1367,3
6006,2103,6
6007,2103,6
6008,2103,6
6009,2103,6
6010,2003,11
6011,2432,3
6012,38,3
6013,1318,3
6014,2242,3
6015,2242,3
6016,1628,3
6017,2090,8
6018,962,6
6019,302,3
6020,1578,3
6021,1732,3
6022,1367,3
6023,2196,11
6024,840,0
6025,1915,0
6026,1461,1
6027,779,0
6028,561,3
6029,1745,0
6030,1826,3
6031,2196,11
6032,2158,3
6033,1856,5
6034,284,8
6035,2500,8
6036,2103,11
6037,2103,11
6038,2103,8
6039,1698,1
6040,603,3
6041,1367,3
6042,1326,3
6043,480,1
6044,480,1
6045,480,1
6046,611,1
6047,2699,0
6048,2344,3
6049,1929,3
6050,302,3
6051,2535,1
6052,1544,0
6053,201,3
6054,1745,6
6055,1362,1
6056,1745,6
6057,790,0
6058,969,3
6059,1146,3
6060,1850,3
6061,2103,1
6062,2227,3
6063,489,3
6064,1739,3
6065,284,8
6066,446,0
6067,999,3
6068,1578,3
6069,305,3
6070,305,3
6071,831,8
6072,175,11
6073,1737,3
6074,1778,3
6075,1060,3
6076,448,3
6077,1421,6
6078,1382,3
6079,1382,3
6080,1382,3
6081,1382,3
6082,1578,3
6083,2103,1
6084,1553,3
6085,1708,3
6086,2242,3
6087,1018,1
6088,448,3
6089,1990,0
6090,97,8
6091,2103,8
6092,609,3
6093,2540,7
6094,2540,7
6095,2540,7
6096,2540,7
6097,2557,3
6098,618,0
6099,2557,3
6100,2221,3
6101,2190,3
6102,387,1
6103,1695,7
6104,1695,7
6105,2283,11
6106,352,0
6107,1755,3
6108,2006,3
6109,2006,3
6110,2021,3
6111,1737,3
6112,1529,0
6113,1241,3
6114,2003,0
6115,484,11
6116,2630,0
6117,1409,3
6118,339,0
6119,1915,11
6120,831,8
6121,1589,0
6122,2006,3
6123,2006,3
6124,1730,3
6125,257,1
6126,2043,0
6127,2468,1
6128,67,3
6129,208,6
6130,2431,0
6131,2476,3
6132,2476,3
6133,2476,3
6134,2476,3
6135,1799,3
6136,1785,7
6137,2605,3
6138,2422,3
6139,1138,0
6140,2103,3
6141,2294,5
6142,1929,3
6143,1929,3
6144,257,1
6145,123,1
6146,448,0
6147,448,0
6148,448,3
6149,448,3
6150,187,0
6151,2293,1
6152,556,3
6153,1685,8
6154,83,8
6155,963,3
6156,303,2
6157,2003,3
6158,201,3
6159,1185,3
6160,1095,3
6161,2103,1
6162,2103,1
6163,2021,3
6164,1392,3
6165,1392,3
6166,1392,3
6167,1392,3
6168,1392,3
6169,1392,3
6170,1392,3
6171,508,3
6172,638,3
6173,1249,3
6174,2764,3
6175,2294,5
6176,2185,3
6177,1392,3
6178,2227,3
6179,2468,1
6180,597,3
6181,567,1
6182,1772,8
6183,1285,3
6184,2103,3
6185,2043,0
6186,1002,3
6187,2160,3
6188,2376,3
6189,1673,3
6190,1282,3
6191,1285,3
6192,2006,3
6193,985,5
6194,2374,6
6195,2239,1
6196,566,3
6197,504,0
6198,1212,3
6199,201,3
6200,274,2
6201,134,1
6202,2221,3
6203,2221,3
6204,162,0
6205,566,3
6206,2279,1
6207,2279,3
6208,1772,6
6209,1644,3
6210,2012,0
6211,1283,3
6212,1615,3
6213,1289,7
6214,2006,3
6215,2476,3
6216,201,3
6217,1621,1
6218,1850,3
6219,2264,3
6220,1644,3
6221,2006,3
6222,1161,8
6223,1139,2
6224,1307,3
6225,2410,3
6226,1037,3
6227,2118,8
6228,1708,8
6229,1708,8
6230,489,1
6231,1693,3
6232,1359,3
6233,2508,1
6234,1060,3
6235,1495,1
6236,853,0
6237,2006,3
6238,2006,3
6239,2006,3
6240,2006,3
6241,2006,3
6242,2006,3
6243,1922,3
6244,448,3
6245,566,3
6246,2510,3
6247,359,7
6248,2468,1
6249,969,6
6250,820,1
6251,973,3
6252,1599,1
6253,2006,3
6254,1648,3
6255,340,0
6256,1000,3
6257,134,1
6258,1334,8
6259,1745,0
6260,2444,0
6261,1578,3
6262,2103,8
6263,1052,3
6264,2634,3
6265,2275,3
6266,2014,11
6267,1919,3
6268,1010,5
6269,1494,1
6270,363,6
6271,138,3
6272,2659,0
6273,2021,3
6274,2506,8
6275,1762,1
6276,588,3
6277,1532,3
6278,165,2
6279,2185,3
6280,2021,3
6281,67,3
6282,134,1
6283,481,4
6284,1532,3
6285,1785,3
6286,1022,1
6287,134,1
6288,134,1
6289,2254,0
6290,757,3
6291,757,3
6292,2153,1
6293,566,3
6294,2021,3
6295,2021,3
6296,2021,3
6297,1745,1
6298,475,3
6299,2535,1
6300,1730,3
6301,1543,0
6302,2468,1
6303,201,3
6304,2468,1
6305,2143,3
6306,504,0
6307,2747,1
6308,1858,11
6309,804,0
6310,666,6
6311,2703,3
6312,781,3
6313,1282,3
6314,2007,7
6315,1069,3
6316,1099,0
6317,1997,0
6318,201,3
6319,535,2
6320,757,3
6321,201,3
6322,1224,1
6323,1429,3
6324,1382,3
6325,209,8
6326,926,1
6327,1578,3
6328,1351,3
6329,201,3
6330,1439,3
6331,175,3
6332,175,3
6333,175,0
6334,535,2
6335,535,2
6336,2053,1
6337,201,3
6338,830,3
6339,330,0
6340,928,1
6341,2192,1
6342,143,0
6343,1599,1
6344,2517,3
6345,320,3
6346,99,3
6347,1544,8
6348,928,1
6349,1529,0
6350,271,8
6351,298,6
6352,2221,3
6353,298,6
6354,1543,0
6355,925,0
6356,1590,11
6357,1491,3
6358,454,0
6359,2003,3
6360,297,3
6361,525,0
6362,692,3
6363,566,3
6364,1274,3
6365,2044,6
6366,298,6
6367,201,3
6368,333,3
6369,2432,1
6370,2103,8
6371,1420,6
6372,201,3
6373,276,0
6374,1483,0
6375,2534,0
6376,566,3
6377,1737,3
6378,969,8
6379,925,0
6380,1804,1
6381,1386,3
6382,925,0
6383,1249,3
6384,2191,3
6385,2465,3
6386,932,3
6387,1471,3
6388,1471,3
6389,1471,3
6390,2661,3
6391,2139,4
6392,2139,4
6393,1543,3
6394,1183,3
6395,1183,3
6396,284,8
6397,2059,3
6398,2674,3
6399,1704,0
6400,2043,3
6401,1856,5
6402,1342,3
6403,2732,0
6404,1532,3
6405,625,0
6406,1961,3
6407,588,3
6408,588,3
6409,588,3
6410,123,0
6411,1745,1
6412,1745,1
6413,1745,1
6414,1745,1
6415,1162,3
6416,1935,3
6417,1509,1
6418,1544,8
6419,1599,1
6420,1183,3
6421,1785,7
6422,480,1
6423,2729,3
6424,384,9
6425,2246,3
6426,1398,1
6427,603,3
6428,1292,6
6429,566,3
6430,2667,0
6431,924,1
6432,660,1
6433,2021,3
6434,2667,0
6435,1737,3
6436,1755,3
6437,2667,0
6438,2095,0
6439,1133,3
6440,2667,0
6441,284,8
6442,573,1
6443,1631,7
6444,674,3
6445,1792,3
6446,2006,3
6447,480,1
6448,339,0
6449,508,3
6450,2246,3
6451,2246,3
6452,1376,3
6453,1376,3
6454,2079,1
6455,1193,7
6456,1292,6
6457,1292,6
6458,781,3
6459,2198,8
6460,2059,3
6461,1367,3
6462,2476,3
6463,925,3
6464,1195,0
6465,278,5
6466,2003,6
6467,1736,3
6468,2464,12
6469,2667,0
6470,1843,12
6471,2359,8
6472,1912,1
6473,1912,1
6474,1052,3
6475,1052,3
6476,302,3
6477,302,3
6478,302,3
6479,302,3
6480,1515,3
6481,2608,6
6482,585,3
6483,1963,3
6484,1204,1
6485,144,9
6486,2422,3
6487,1420,6
6488,1695,8
6489,2476,11
6490,134,1
6491,2526,1
6492,1931,3
6493,1931,3
6494,820,0
6495,2672,0
6496,1069,0
6497,1069,0
6498,322,9
6499,2143,3
6500,2455,3
6501,1799,3
6502,1083,3
6503,150,0
6504,2352,3
6505,1471,3
6506,1471,3
6507,1319,3
6508,302,0
6509,388,1
6510,388,1
6511,1515,3
6512,201,3
6513,201,3
6514,257,1
6515,480,1
6516,480,1
6517,2476,3
6518,2535,1
6519,866,3
6520,2674,3
6521,985,5
6522,141,0
6523,2103,1
6524,566,3
6525,2476,3
6526,820,0
6527,1621,1
6528,2468,1
6529,2468,1
6530,2476,3
6531,566,3
6532,1554,8
6533,857,3
6534,302,0
6535,359,8
6536,640,0
6537,2103,0
6538,2110,6
6539,2024,3
6540,2315,0
6541,1392,3
6542,985,5
6543,999,3
6544,1856,1
6545,201,3
6546,485,1
6547,1762,1
6548,1785,2
6549,1785,2
6550,2693,6
6551,201,3
6552,1234,3
6553,2716,3
6554,2716,3
6555,2716,3
6556,2275,3
6557,603,1
6558,603,3
6559,1629,6
6560,566,3
6561,1578,3
6562,1841,3
6563,585,3
6564,2351,0
6565,1643,11
6566,2389,3
6567,925,3
6568,2103,1
6569,2621,11
6570,2656,1
6571,108,3
6572,2448,3
6573,2124,3
6574,2124,3
6575,1693,6
6576,1796,3
6577,298,6
6578,2113,3
6579,1666,3
6580,1392,3
6581,1392,3
6582,1392,3
6583,1392,3
6584,302,3
6585,1367,3
6586,2410,3
6587,2006,3
6588,2465,3
6589,2583,6
6590,1002,3
6591,2093,7
6592,1737,3
6593,521,3
6594,1901,0
6595,2032,6
6596,2032,6
6597,2032,6
6598,1392,8
6599,2359,8
6600,2359,6
6601,2359,6
6602,1532,14
6603,2143,3
6604,938,1
6605,722,3
6606,1221,6
6607,1739,3
6608,1212,8
6609,731,3
6610,45,3
6611,45,3
6612,257,1
6613,1285,3
6614,271,3
6615,271,3
6616,297,3
6617,2003,3
6618,1795,6
6619,757,3
6620,757,3
6621,985,5
6622,1052,3
6623,1052,3
6624,1052,5
6625,999,5
6626,2509,1
6627,685,0
6628,2016,3
6629,141,0
6630,160,3
6631,1292,6
6632,1199,8
6633,2750,3
6634,1625,0
6635,175,3
6636,175,3
6637,2103,1
6638,2103,1
6639,2103,1
6640,1685,1
6641,1685,1
6642,2221,3
6643,2390,11
6644,2390,11
6645,284,8
6646,2103,6
6647,2365,9
6648,2764,0
6649,175,8
6650,175,8
6651,175,8
6652,175,8
6653,175,8
6654,527,1
6655,1035,3
6656,2103,1
6657,1543,0
6658,1543,0
6659,1060,3
6660,297,3
6661,525,0
6662,992,0
6663,903,3
6664,1599,1
6665,91,0
6666,91,0
6667,91,0
6668,2003,3
6669,135,3
6670,1052,0
6671,2227,3
6672,2069,3
6673,1268,1
6674,1044,3
6675,94,3
6676,94,3
6677,1052,6
6678,1052,3
6679,1052,1
6680,1666,3
6681,1154,0
6682,1410,1
6683,2535,1
6684,1392,3
6685,1392,3
6686,1052,3
6687,448,3
6688,603,3
6689,1621,1
6690,1621,1
6691,1494,1
6692,1589,0
6693,1319,6
6694,2103,6
6695,2103,6
6696,2103,6
6697,2103,6
6698,999,0
6699,2003,3
6700,1360,3
6701,2301,3
6702,946,3
6703,302,8
6704,1000,3
6705,1104,11
6706,2471,9
6707,483,8
6708,2143,3
6709,514,3
6710,1685,1
6711,1199,8
6712,2301,3
6713,1199,7
6714,480,1
6715,480,1
6716,480,1
6717,480,1
6718,2688,8
6719,1192,0
6720,1392,3
6721,1367,3
6722,1082,3
6723,1162,3
6724,1282,3
6725,1282,3
6726,29,3
6727,29,3
6728,1515,3
6729,2301,3
6730,1142,0
6731,838,3
6732,2221,3
6733,846,3
6734,2309,3
6735,329,3
6736,2468,1
6737,2468,1
6738,1433,7
6739,1493,3
6740,925,0
6741,1319,3
6742,2103,0
6743,2301,3
6744,393,0
6745,393,0
6746,346,3
6747,407,0
6748,566,3
6749,1392,0
6750,480,1
6751,313,0
6752,825,12
6753,2301,3
6754,1319,3
6755,2432,3
6756,201,3
6757,2432,3
6758,201,3
6759,2069,3
6760,1986,3
6761,1002,3
6762,357,3
6763,2429,1
6764,854,0
6765,853,0
6766,2077,11
6767,2077,11
6768,1532,3
6769,448,3
6770,2364,8
6771,171,1
6772,1399,0
6773,903,3
6774,878,1
6775,2056,3
6776,1969,3
6777,2056,3
6778,2422,0
6779,1224,1
6780,1224,1
6781,2292,0
6782,2241,2
6783,1543,3
6784,1543,0
6785,566,3
6786,1398,1
6787,1261,1
6788,664,3
6789,664,3
6790,1398,1
6791,2390,11
6792,1082,7
6793,2303,3
6794,2344,3
6795,1439,3
6796,489,1
6797,2021,3
6798,2021,3
6799,2021,3
6800,516,1
6801,1119,1
6802,1481,1
6803,1544,6
6804,585,3
6805,1509,7
6806,1119,1
6807,1695,7
6808,1392,3
6809,1392,3
6810,1249,3
6811,505,3
6812,2143,3
6813,1491,0
6814,1052,0
6815,2475,9
6816,339,0
6817,339,0
6818,2350,1
6819,2203,1
6820,1471,8
6821,909,0
6822,2003,3
6823,2003,3
6824,1052,3
6825,999,3
6826,1544,6
6827,284,8
6828,1191,3
6829,2003,3
6830,655,3
6831,2003,3
6832,1285,2
6833,2695,6
6834,1052,3
6835,1052,2
6836,45,3
6837,175,3
6838,1109,7
6839,2007,8
6840,925,0
6841,189,3
6842,1193,8
6843,2151,1
6844,825,12
6845,1018,5
6846,1018,1
6847,2674,3
6848,969,6
6849,2003,3
6850,1274,3
6851,2103,0
6852,2246,3
6853,2032,6
6854,2003,3
6855,516,3
6856,1471,3
6857,1745,1
6858,2043,0
6859,2006,3
6860,490,3
6861,2695,8
6862,903,14
6863,2389,0
6864,2049,0
6865,1018,1
6866,2275,3
6867,1888,3
6868,2003,3
6869,2557,3
6870,2563,0
6871,1578,1
6872,2468,1
6873,1856,5
6874,32,3
6875,141,3
6876,2021,3
6877,302,3
6878,302,3
6879,302,3
6880,302,3
6881,302,8
6882,1238,3
6883,567,0
6884,1349,1
6885,1543,0
6886,1631,3
6887,1344,0
6888,2696,0
6889,1532,3
6890,1795,0
6891,1795,3
6892,1307,3
6893,257,1
6894,175,3
6895,1578,3
6896,1205,6
6897,1454,11
6898,1370,3
6899,1708,3
6900,1471,3
6901,1471,3
6902,2605,3
6903,2691,3
6904,90,3
6905,715,3
6906,2021,3
6907,2350,1
6908,1737,3
6909,1515,3
6910,1515,3
6911,175,3
6912,1849,3
6913,2143,3
6914,694,1
6915,205,3
6916,141,3
6917,2021,3
6918,2003,11
6919,2605,3
6920,302,3
6921,2750,8
6922,2452,3
6923,2508,1
6924,233,0
6925,1799,3
6926,938,1
6927,566,3
6928,1808,3
6929,2229,3
6930,2326,3
6931,2010,3
6932,1785,2
6933,2227,3
6934,280,3
6935,1532,3
6936,2696,3
6937,2696,3
6938,2476,3
6939,2365,9
6940,1282,3
6941,2729,3
6942,2155,3
6943,480,1
6944,480,1
6945,480,1
6946,646,0
6947,1958,7
6948,1282,3
6949,2637,0
6950,1741,3
6951,2691,8
6952,1335,3
6953,382,3
6954,1492,3
6955,2324,3
6956,1414,3
6957,2059,3
6958,2239,1
6959,2741,0
6960,1785,3
6961,1912,1
6962,2476,3
6963,2661,3
6964,263,2
6965,1018,1
6966,218,0
6967,515,0
6968,1685,1
6969,91,0
6970,1445,3
6971,1804,1
6972,247,3
6973,1810,0
6974,1241,3
6975,491,6
6976,541,8
6977,1784,0
6978,900,2
6979,141,3
6980,1599,1
6981,2432,12
6982,1591,3
6983,471,1
6984,1119,1
6985,1956,1
6986,201,3
6987,2555,6
6988,1544,6
6989,2468,1
6990,1919,3
6991,999,3
6992,2155,3
6993,999,3
6994,1382,3
6995,141,3
6996,2374,6
6997,2631,1
6998,694,1
6999,91,0
7000,302,3
7001,607,8
7002,664,3
7003,1392,3
7004,297,3
7005,2391,0
7006,1319,3
7007,872,8
7008,1543,3
7009,2003,3
7010,2683,3
7011,1392,3
7012,1392,3
7013,1690,0
7014,654,3
7015,371,0
7016,34,8
7017,266,0
7018,1455,1
7019,1596,3
7020,2526,1
7021,2103,0
7022,1628,3
7023,2102,7
7024,1674,11
7025,1992,3
7026,582,8
7027,1843,7
7028,1795,6
7029,1795,6
7030,1708,8
7031,435,3
7032,797,3
7033,288,3
7034,1566,6
7035,2476,3
7036,1867,3
7037,1037,3
7038,2431,0
7039,991,3
7040,1599,1
7041,2557,3
7042,1282,3
7043,2002,3
7044,1221,6
7045,528,8
7046,920,1
7047,1559,0
7048,1307,3
7049,160,3
7050,2508,1
7051,54,1
7052,1543,0
7053,1543,3
7054,2416,1
7055,924,1
7056,977,3
7057,1609,3
7058,1599,1
7059,677,3
7060,48,11
7061,664,3
7062,708,3
7063,123,0
7064,1889,0
7065,2633,3
7066,311,2
7067,1437,0
7068,544,0
7069,544,0
7070,2014,7
7071,201,3
7072,2757,2
7073,108,3
7074,2003,3
7075,573,1
7076,2764,3
7077,1515,3
7078,2185,3
7079,2229,3
7080,7,0
7081,2056,3
7082,985,5
7083,2526,1
7084,2309,3
7085,1857,1
7086,1541,0
7087,1501,3
7088,1062,0
7089,831,8
7090,1685,1
7091,1685,1
7092,1685,1
7093,585,3
7094,1439,3
7095,2103,1
7096,2103,1
7097,2103,1
7098,2103,1
7099,1799,3
7100,1765,3
7101,2021,3
7102,1919,3
7103,1212,8
7104,1855,1
7105,2103,1
7106,2103,1
7107,2103,1
7108,2021,3
7109,1069,3
7110,2103,1
7111,1394,1
7112,2628,0
7113,1940,3
7114,1400,3
7115,1360,3
7116,1745,1
7117,1822,1
7118,1745,1
7119,2401,0
7120,2011,3
7121,938,1
7122,938,1
7123,938,1
7124,938,1
7125,297,3
7126,1810,0
7127,1810,0
7128,1904,1
7129,850,8
7130,815,0
7131,302,0
7132,1968,1
7133,2365,2
7134,2301,3
7135,1801,3
7136,2056,3
7137,1969,3
7138,2432,3
7139,1979,1
7140,1307,3
7141,2117,6
7142,620,3
7143,1247,3
7144,1541,0
7145,201,3
7146,1541,0
7147,2003,3
7148,1285,8
7149,1285,6
7150,2103,11
7151,2103,11
7152,2103,11
7153,1093,6
7154,1599,1
7155,1199,8
7156,2227,3
7157,2227,3
7158,611,1
7159,2103,11
7160,480,1
7161,480,1
7162,480,1
7163,938,1
7164,33,3
7165,2315,3
7166,1621,1
7167,1282,3
7168,985,5
7169,985,5
7170,2053,1
7171,216,8
7172,1345,1
7173,1621,1
7174,810,7
7175,985,5
7176,1745,11
7177,1745,11
7178,1572,3
7179,1995,3
7180,2546,3
7181,2032,6
7182,2456,3
7183,2079,1
7184,2535,1
7185,588,3
7186,588,3
7187,1591,3
7188,918,7
7189,94,3
7190,806,1
7191,1524,8
7192,2103,1
7193,1038,3
7194,1532,3
7195,1532,3
7196,1532,3
7197,1532,3
7198,257,1
7199,1666,3
7200,242,0
7201,201,3
7202,2309,3
7203,2389,0
7204,255,8
7205,2243,6
7206,566,3
7207,2059,3
7208,2075,0
7209,2470,1
7210,2389,0
7211,1656,3
7212,1876,8
7213,592,3
7214,1202,0
7215,298,0
7216,830,0
7217,2103,8
7218,536,3
7219,201,3
7220,2336,0
7221,2336,3
7222,2336,0
7223,2336,0
7224,2336,3
7225,2336,3
7226,2606,3
7227,2764,2
7228,2219,3
7229,1069,3
7230,1069,3
7231,2017,3
7232,141,3
7233,1772,6
7234,2476,11
7235,1572,3
7236,175,0
7237,966,1
7238,966,1
7239,1559,0
7240,1193,7
7241,526,2
7242,598,0
7243,790,3
7244,2059,0
7245,2059,3
7246,1810,0
7247,2504,8
7248,1532,3
7249,2143,0
7250,566,3
7251,566,3
7252,566,3
7253,225,2
7254,1532,3
7255,1103,3
7256,419,0
7257,220,6
7258,361,2
7259,1445,3
7260,2103,3
7261,480,1
7262,480,1
7263,480,1
7264,2531,3
7265,2109,7
7266,2102,0
7267,201,3
7268,2021,3
7269,1355,3
7270,141,3
7271,985,5
7272,2221,3
7273,2003,1
7274,2278,3
7275,1929,3
7276,2030,3
7277,1367,3
7278,1166,3
7279,1762,1
7280,160,3
7281,141,3
7282,141,3
7283,1275,2
7284,32,3
7285,1621,1
7286,1621,1
7287,1621,1
7288,926,1
7289,2535,1
7290,753,3
7291,141,3
7292,666,7
7293,666,7
7294,666,7
7295,2007,8
7296,742,0
7297,1392,3
7298,664,3
7299,316,1
7300,2510,3
7301,844,0
7302,2338,8
7303,831,8
7304,831,8
7305,1543,3
7306,1377,1
7307,393,0
7308,94,12
7309,2540,7
7310,2540,7
7311,2540,11
7312,1902,3
7313,2021,3
7314,2241,6
7315,516,0
7316,2003,1
7317,573,1
7318,573,1
7319,1366,0
7320,2753,3
7321,1292,8
7322,2330,0
7323,1319,11
7324,1319,11
7325,1319,11
7326,2003,1
7327,2722,0
7328,2007,3
7329,1319,11
7330,1319,11
7331,448,3
7332,2390,0
7333,1320,0
7334,208,6
7335,172,3
7336,1800,1
7337,1377,1
7338,2348,8
7339,1745,11
7340,1348,1
7341,1223,8
7342,1223,7
7343,1688,0
7344,974,1
7345,777,3
7346,2003,11
7347,2003,11
7348,2003,11
7349,2003,11
7350,2003,11
7351,2003,11
7352,2003,11
7353,2003,11
7354,302,3
7355,2691,8
7356,2003,11
7357,2003,11
7358,201,3
7359,1192,0
7360,222,11
7361,1503,3
7362,2694,8
7363,62,3
7364,1748,3
7365,2227,3
7366,141,3
7367,141,3
7368,1991,9
7369,1319,11
7370,1319,11
7371,1319,11
7372,1319,7
7373,1146,3
7374,2691,7
7375,201,3
7376,2696,0
7377,2696,0
7378,1515,3
7379,2103,1
7380,2103,1
7381,2103,1
7382,2327,0
7383,2242,3
7384,1147,8
7385,2011,3
7386,1494,1
7387,1494,1
7388,1957,6
7389,2327,0
7390,1628,3
7391,1628,3
7392,688,3
7393,1909,2
7394,1909,2
7395,1909,2
7396,1909,2
7397,407,0
7398,2103,1
7399,2003,11
7400,2003,11
7401,2693,3
7402,1153,11
7403,1212,3
7404,1212,6
7405,1824,7
7406,2610,3
7407,2003,11
7408,1162,0
7409,448,3
7410,1553,8
7411,629,6
7412,1992,0
7413,172,3
7414,1915,11
7415,318,3
7416,1521,3
7417,238,1
7418,1392,3
7419,1560,5
7420,908,13
7421,1578,3
7422,1867,0
7423,2012,3
7424,667,0
7425,2103,7
7426,2103,7
7427,1274,3
7428,2132,3
7429,1052,3
7430,2103,11
7431,448,3
7432,1069,3
7433,1241,3
7434,1621,1
7435,664,3
7436,1666,3
7437,34,3
7438,160,3
